Carcinoma,Neoplasms,squamous cell Neoplasm,Liver Cirrhosis Alcoholic,Autistic Disorder,Obesity,Peripheral Neuropathy,IGA Glomerulonephritis,Stomach Neoplasms,Prostatic Neoplasms,Lymphoma,Adenoid cystic,Diabates mellitue,Rheumatoid Arthritis,Ovarian Diseases,Schizophrenia,Heart valve disease,Salivary Gland neoplasam,Brain neoplasms,Kidney Failure,prognosis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p55421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p574413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p574457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p57458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p619552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p664612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p693183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p693235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p72422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p768213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8795
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11156
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p1158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p16728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p167
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1786
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p23236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2596
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2641
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p2735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p28234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p336
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p3383
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p3725
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3757
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4321
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p557
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p51176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p553158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p568
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p57381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p57447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p578
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5981
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6275
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p658
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6876
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p749
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8678
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1188789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11669767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1439
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1451
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1499
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p115
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11469
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p136991
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p143686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1469
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1539
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,p154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1562
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1577
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1775
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p265
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p278
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2115
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2118
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2182
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2192
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2272
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2296
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2371
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p23197
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2324
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p23382
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2346
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p23476
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p23635
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p21
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p23753
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p246778
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p25792
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p25818
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2591
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p25932
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p26227
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p26298
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p26499
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p265
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2697
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p27134
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p27173
0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,p27232
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p27242
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p27294
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p2787
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p28
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p283
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,p283237
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2878
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p28999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2925
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p29893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p348
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3293
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p347747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p363
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p378
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,p3717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p373156
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p38958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p48259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4826
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4158
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,p4193
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4437
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p452
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p457
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p461
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p463
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4669
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4683
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4782
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p484
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4824
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4883
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p4925
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p534
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p51
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p5184
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p51132
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p51135
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p51181
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,p51227
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p51341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p51651
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p51655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p2786
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3442
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3651
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5349
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p54465
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,p5744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p669
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p79783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p84133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8829
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p12831
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,p126549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p138127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p157118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11927835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p11928292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p12724536
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1186
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p124359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p15211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p1879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p22891
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p22913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p252983
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p27324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p3783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p44193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p5283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p57591
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p63876
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p643714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p647121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p6478
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p64858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p729582
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7968
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p7984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p79931
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p8178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p81847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p83539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p84142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p91433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p9497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p15753
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,p345
